CFIP,FirstDateOrder,Year,MBD_0,MBD_1,MBD_2,MBD_3,MBD_4,MBD_5,MBD_6,MBD_7,MBD_8,MBD_9,MBD_10,MBD_11,MBD_12,bb,college,foreign,medianIncome,it
1.055000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,2.250241799999999959e+00,2.229165099999999899e+00,2.229165099999999899e+00,2.255200900000000175e+00,2.249001999999999946e+00,2.283716399999999869e+00,2.298594000000000026e+00,2.334548199999999962e+00,2.353145399999999832e+00,2.343226899999999890e+00,2.312231800000000170e+00,2.315951300000000046e+00,2.330632000000000037e+00,8.020000000000000284e+01,1.080000000000000071e+01,2.700000000000000178e+00,4.493400000000000000e+04,1.500000000000000000e+00
1.055000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,2.330632000000000037e+00,2.419985300000000006e+00,2.411298299999999895e+00,2.413780200000000153e+00,2.419985300000000006e+00,2.412539199999999884e+00,2.411298299999999895e+00,2.418744300000000180e+00,2.366621499999999934e+00,2.352970399999999795e+00,2.366621499999999934e+00,2.379031700000000082e+00,2.413942800000000055e+00,8.229999999999999716e+01,1.090000000000000036e+01,2.399999999999999911e+00,4.698400000000000000e+04,1.100000000000000089e+00
1.057000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,1.574138000000000037e+00,1.581816799999999912e+00,1.604852900000000027e+00,1.627889200000000036e+00,1.627889200000000036e+00,1.627889200000000036e+00,1.604852900000000027e+00,1.743069999999999897e+00,1.735391300000000081e+00,1.735391300000000081e+00,1.766106100000000012e+00,1.766106100000000012e+00,1.744275500000000090e+00,7.029999999999999716e+01,9.099999999999999645e+00,1.000000000000000000e+00,4.146900000000000000e+04,2.700000000000000178e+00
1.057000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,1.744275500000000090e+00,1.882587999999999928e+00,1.851851799999999937e+00,1.221761199999999992e+00,1.198709100000000083e+00,1.052712400000000104e+00,1.060396600000000022e+00,1.045028400000000079e+00,1.052712400000000104e+00,1.037344499999999892e+00,1.037344499999999892e+00,1.052712400000000104e+00,1.028218000000000076e+00,7.190000000000000568e+01,8.699999999999999289e+00,9.000000000000000222e-01,4.396000000000000000e+04,3.000000000000000000e+00
1.059000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,1.394506199999999918e+00,1.402932300000000021e+00,1.402932300000000021e+00,1.436636299999999977e+00,1.432423400000000013e+00,1.445062400000000080e+00,1.436636299999999977e+00,1.466127399999999970e+00,1.415571300000000088e+00,1.428210299999999933e+00,1.466127399999999970e+00,1.440849299999999999e+00,1.420574999999999921e+00,6.310000000000000142e+01,1.030000000000000071e+01,9.099999999999999645e+00,4.117400000000000000e+04,1.600000000000000089e+00
1.059000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,1.420574999999999921e+00,1.721652200000000077e+00,1.742854700000000090e+00,1.742854700000000090e+00,1.730133200000000038e+00,1.734373699999999907e+00,1.755576299999999978e+00,1.814943600000000101e+00,1.836146199999999951e+00,1.857348800000000022e+00,1.836146199999999951e+00,1.848867800000000061e+00,1.843726299999999929e+00,6.070000000000000284e+01,1.000000000000000000e+01,9.599999999999999645e+00,4.363300000000000000e+04,1.100000000000000089e+00
1.061000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,1.269687400000000022e+00,1.274533499999999986e+00,1.255149000000000070e+00,1.245456700000000083e+00,1.274533499999999986e+00,1.284225799999999973e+00,1.284225799999999973e+00,1.274533499999999986e+00,1.279379700000000009e+00,1.308456499999999911e+00,1.303610300000000111e+00,1.289071899999999937e+00,1.262197100000000072e+00,7.059999999999999432e+01,7.799999999999999822e+00,1.600000000000000089e+00,4.156900000000000000e+04,9.000000000000000222e-01
1.061000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,1.262197100000000072e+00,1.339870799999999917e+00,1.339870799999999917e+00,1.364143799999999906e+00,1.364143799999999906e+00,1.339870799999999917e+00,1.354434700000000102e+00,1.349580000000000002e+00,1.364143799999999906e+00,1.378707600000000033e+00,1.378707600000000033e+00,1.388416899999999954e+00,1.389158700000000080e+00,7.209999999999999432e+01,9.000000000000000000e+00,1.600000000000000089e+00,4.358100000000000000e+04,1.000000000000000000e+00
1.063000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,1.279707600000000056e+00,1.310176699999999972e+00,1.325411300000000070e+00,1.294942100000000096e+00,1.234003699999999926e+00,1.218769100000000050e+00,1.325411300000000070e+00,1.249238300000000024e+00,1.310176699999999972e+00,1.249238300000000024e+00,1.234003699999999926e+00,1.203534499999999952e+00,1.211180099999999982e+00,5.560000000000000142e+01,5.799999999999999822e+00,8.000000000000000444e-01,2.668800000000000000e+04,6.999999999999999556e-01
1.063000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,1.211180099999999982e+00,1.040372700000000039e+00,1.071428499999999895e+00,1.211180099999999982e+00,1.164596299999999918e+00,1.164596299999999918e+00,1.180124299999999904e+00,1.180124299999999904e+00,1.180124299999999904e+00,1.226708099999999968e+00,1.366459599999999996e+00,1.381987599999999983e+00,1.316808699999999943e+00,5.579999999999999716e+01,8.500000000000000000e+00,6.999999999999999556e-01,2.882600000000000000e+04,5.999999999999999778e-01
1.065000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,8.241276699999999789e-01,8.328949799999999515e-01,7.978256900000000318e-01,8.153603099999999770e-01,8.328949799999999515e-01,8.767315700000000156e-01,9.030334899999999942e-01,9.205681100000000505e-01,9.644047000000000036e-01,9.907066199999999823e-01,9.468700899999999976e-01,9.030334899999999942e-01,9.070894099999999849e-01,6.270000000000000284e+01,1.059999999999999964e+01,2.999999999999999889e-01,3.079300000000000000e+04,0.000000000000000000e+00
1.065000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,9.070894099999999849e-01,9.335094699999999523e-01,1.056803200000000054e+00,1.074416500000000108e+00,1.127256800000000059e+00,1.092029899999999998e+00,1.100836600000000054e+00,1.109643300000000110e+00,1.092029899999999998e+00,1.118449999999999944e+00,1.118449999999999944e+00,1.118449999999999944e+00,1.129644400000000104e+00,6.750000000000000000e+01,1.090000000000000036e+01,5.999999999999999778e-01,3.229400000000000000e+04,0.000000000000000000e+00
1.067000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,2.718475300000000150e+00,2.681539499999999965e+00,2.666765199999999947e+00,2.659378100000000078e+00,2.688926700000000114e+00,2.696313899999999819e+00,2.711088199999999837e+00,2.784959800000000207e+00,2.733249700000000004e+00,2.725862499999999855e+00,2.674152400000000096e+00,2.651990899999999929e+00,2.511634799999999945e+00,7.820000000000000284e+01,1.230000000000000071e+01,9.000000000000000222e-01,5.171500000000000000e+04,1.600000000000000089e+00
1.067000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,2.511634799999999945e+00,2.644603699999999780e+00,2.651990899999999929e+00,2.688926700000000114e+00,2.600280800000000170e+00,2.600280800000000170e+00,2.585506399999999871e+00,2.578119300000000003e+00,2.459924700000000186e+00,2.496860499999999927e+00,2.474699000000000204e+00,2.489473299999999778e+00,2.454304200000000158e+00,8.040000000000000568e+01,1.440000000000000036e+01,8.000000000000000444e-01,5.587000000000000000e+04,1.199999999999999956e+00
1.069000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,3.391441299999999881e+00,3.357676999999999801e+00,3.393942399999999804e+00,3.420203700000000069e+00,3.425205699999999798e+00,3.467723799999999912e+00,3.501488199999999829e+00,3.545256900000000044e+00,3.576519999999999921e+00,3.587774800000000042e+00,3.566515700000000066e+00,3.584023199999999854e+00,3.533335899999999974e+00,7.800000000000000000e+01,1.390000000000000036e+01,2.399999999999999911e+00,4.906900000000000000e+04,1.500000000000000000e+00
1.069000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,3.533335899999999974e+00,3.349139500000000158e+00,3.377764500000000059e+00,3.401411299999999915e+00,3.422569000000000194e+00,3.418835399999999858e+00,3.412612399999999990e+00,3.398922199999999894e+00,3.416346100000000163e+00,3.380253600000000080e+00,3.400166700000000208e+00,3.393943999999999850e+00,3.353948400000000163e+00,8.059999999999999432e+01,1.409999999999999964e+01,2.399999999999999911e+00,5.022200000000000000e+04,1.100000000000000089e+00
1.071000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,1.575668700000000033e+00,1.568340099999999904e+00,1.580554500000000084e+00,1.600097799999999904e+00,1.590326099999999965e+00,1.590326099999999965e+00,1.602540599999999982e+00,1.590326099999999965e+00,1.548796899999999921e+00,1.563454300000000075e+00,1.568340099999999904e+00,1.551239699999999999e+00,1.529239100000000073e+00,7.529999999999999716e+01,1.059999999999999964e+01,1.500000000000000000e+00,4.257800000000000000e+04,9.000000000000000222e-01
1.071000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,1.529239100000000073e+00,1.443601600000000040e+00,1.460729100000000003e+00,1.472963100000000081e+00,1.700513799999999964e+00,1.693173500000000109e+00,1.715194499999999955e+00,1.727428399999999975e+00,1.724981700000000062e+00,1.717641399999999985e+00,1.739662299999999995e+00,1.751896300000000073e+00,1.762836199999999964e+00,7.840000000000000568e+01,9.900000000000000355e+00,1.699999999999999956e+00,4.378500000000000000e+04,1.100000000000000089e+00
1.073000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,6.147561999999999749e+00,6.035605399999999676e+00,6.051543200000000233e+00,6.132608399999999627e+00,6.167828100000000369e+00,6.204622299999999591e+00,6.270930299999999846e+00,6.291983600000000010e+00,6.304576400000000191e+00,6.305363200000000390e+00,6.270143499999999648e+00,6.259911500000000295e+00,6.216285700000000247e+00,8.300000000000000000e+01,2.089999999999999858e+01,3.799999999999999822e+00,5.508800000000000000e+04,2.500000000000000000e+00
1.073000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,6.216285700000000247e+00,6.120514400000000244e+00,6.167121899999999712e+00,6.269579399999999580e+00,6.251880599999999788e+00,6.233591599999999566e+00,6.206846200000000202e+00,6.202323400000000042e+00,6.177938000000000152e+00,6.206649800000000106e+00,6.298881100000000011e+00,6.331526300000000163e+00,6.325477600000000145e+00,8.520000000000000284e+01,2.119999999999999929e+01,3.799999999999999822e+00,5.833000000000000000e+04,2.399999999999999911e+00
1.075000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,8.097165800000000191e-01,8.097165800000000191e-01,7.545086699999999924e-01,7.361059800000000486e-01,8.005152899999999905e-01,7.821126000000000467e-01,7.913139500000000437e-01,7.637099600000000210e-01,7.913139500000000437e-01,7.637099600000000210e-01,7.637099600000000210e-01,7.729113100000000181e-01,7.844946999999999893e-01,6.529999999999999716e+01,7.000000000000000000e+00,9.000000000000000222e-01,4.268800000000000000e+04,1.000000000000000000e+00
1.075000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,7.844946999999999893e-01,9.137055899999999564e-01,9.413936099999999918e-01,9.321643099999999960e-01,9.137055899999999564e-01,8.767882000000000176e-01,8.860175599999999818e-01,8.860175599999999818e-01,8.767882000000000176e-01,8.675588400000000533e-01,8.675588400000000533e-01,8.952468599999999777e-01,9.155645999999999507e-01,6.579999999999999716e+01,6.200000000000000178e+00,6.999999999999999556e-01,4.332400000000000000e+04,1.399999999999999911e+00
1.077000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,4.319295900000000188e+00,4.222081199999999868e+00,4.301743000000000094e+00,4.315245199999999670e+00,4.349000000000000199e+00,4.366552800000000012e+00,4.367903199999999764e+00,4.342249400000000037e+00,4.357101400000000346e+00,4.359801799999999616e+00,4.353050699999999829e+00,4.289591299999999663e+00,4.181987300000000296e+00,7.720000000000000284e+01,1.600000000000000000e+01,2.100000000000000089e+00,4.842800000000000000e+04,1.500000000000000000e+00
1.077000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,4.181987300000000296e+00,4.241248599999999591e+00,4.258758099999999658e+00,4.235861299999999829e+00,4.254717399999999650e+00,4.276267100000000099e+00,4.241248599999999591e+00,4.239901999999999838e+00,4.217005300000000290e+00,4.246636399999999867e+00,4.242595699999999859e+00,4.214311600000000269e+00,4.154258699999999749e+00,7.809999999999999432e+01,1.600000000000000000e+01,2.100000000000000089e+00,5.000000000000000000e+04,1.100000000000000089e+00
1.079000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,1.210532399999999953e+00,1.202822000000000058e+00,1.229808400000000024e+00,1.237518799999999919e+00,1.225953199999999965e+00,1.225953199999999965e+00,1.245229200000000036e+00,1.264505100000000049e+00,1.222097999999999907e+00,1.183546100000000045e+00,1.175835600000000092e+00,1.175835600000000092e+00,1.178744000000000014e+00,6.700000000000000000e+01,1.019999999999999929e+01,8.000000000000000444e-01,4.712500000000000000e+04,1.300000000000000044e+00
1.079000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,1.178744000000000014e+00,1.225120800000000010e+00,1.259903400000000007e+00,1.267632799999999893e+00,1.267632799999999893e+00,1.279226999999999892e+00,1.294686000000000003e+00,1.302415499999999948e+00,1.333333399999999891e+00,1.360386499999999943e+00,1.341062799999999999e+00,1.333333399999999891e+00,1.347166300000000039e+00,6.850000000000000000e+01,9.800000000000000711e+00,8.000000000000000444e-01,5.171200000000000000e+04,6.999999999999999556e-01
1.081000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,3.890154599999999796e+00,3.826997800000000005e+00,3.806211699999999976e+00,3.866970499999999866e+00,3.869368800000000164e+00,3.876564000000000121e+00,3.899748100000000051e+00,3.957308999999999966e+00,3.964504199999999923e+00,3.953311699999999984e+00,3.930127600000000054e+00,3.908542199999999855e+00,3.844151300000000049e+00,8.459999999999999432e+01,2.010000000000000142e+01,5.500000000000000000e+00,5.293000000000000000e+04,1.100000000000000089e+00
1.081000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,3.844151300000000049e+00,3.823640800000000173e+00,3.823640800000000173e+00,3.830740700000000221e+00,3.822851899999999858e+00,3.801552500000000112e+00,3.801552500000000112e+00,3.807863499999999846e+00,3.769208900000000195e+00,3.773153300000000154e+00,3.844940199999999919e+00,3.889116800000000040e+00,3.833833700000000011e+00,8.590000000000000568e+01,2.080000000000000071e+01,5.700000000000000178e+00,5.719100000000000000e+04,1.100000000000000089e+00
1.083000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,2.853154700000000155e+00,2.795923900000000017e+00,2.784757100000000207e+00,2.788944700000000054e+00,2.797319900000000192e+00,2.829424899999999798e+00,2.854550600000000049e+00,2.893634800000000062e+00,2.932719200000000193e+00,2.908989399999999836e+00,2.881072000000000077e+00,2.869905000000000150e+00,2.795854799999999862e+00,8.300000000000000000e+01,1.750000000000000000e+01,3.299999999999999822e+00,6.427000000000000000e+04,1.399999999999999911e+00
1.083000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,2.795854799999999862e+00,2.790386199999999928e+00,2.798589000000000215e+00,2.819096599999999953e+00,2.808159400000000083e+00,2.910696699999999915e+00,2.903860799999999909e+00,2.916165400000000130e+00,2.933938500000000005e+00,2.948977499999999807e+00,2.970852100000000107e+00,2.976320700000000041e+00,2.903741099999999964e+00,8.650000000000000000e+01,1.889999999999999858e+01,3.700000000000000178e+00,7.073600000000000000e+04,1.000000000000000000e+00
1.085000000000000000e+03,5.000000000000000000e+00,2.020000000000000000e+03,1.011889700000000003e+00,1.037187000000000081e+00,1.049835599999999980e+00,1.075132800000000000e+00,1.062484100000000042e+00,1.075132800000000000e+00,1.100430000000000019e+00,1.113078699999999976e+00,1.138375899999999996e+00,1.125727300000000097e+00,1.113078699999999976e+00,1.113078699999999976e+00,1.114241800000000060e+00,5.279999999999999716e+01,8.099999999999999645e+00,6.999999999999999556e-01,3.363400000000000000e+04,0.000000000000000000e+00
1.085000000000000000e+03,1.700000000000000000e+01,2.021000000000000000e+03,1.114241800000000060e+00,1.331967200000000018e+00,1.306352500000000028e+00,1.383196700000000057e+00,1.408811500000000105e+00,1.421618800000000071e+00,1.447233599999999898e+00,1.447233599999999898e+00,1.396004100000000081e+00,1.383196700000000057e+00,1.408811500000000105e+00,1.421618800000000071e+00,1.450965199999999955e+00,5.579999999999999716e+01,8.099999999999999645e+00,6.999999999999999556e-01,3.196100000000000000e+04,1.000000000000000056e-01
