CFIP,FirstDateOrder,MBD_0,MBD_1,MBD_2,MBD_3,MBD_4,MBD_5,MBD_6,MBD_7,MBD_8,MBD_9,MBD_10,MBD_11,MBD_12,MBD_13,MBD_14,MBD_15,MBD_16,MBD_17,MBD_18,MBD_19,MBD_20
1.005000000000000000e+03,1.500000000000000000e+01,1.032143999999999950e+00,1.032143999999999950e+00,1.111997600000000030e+00,1.072105300000000039e+00,1.057145699999999966e+00,1.102024600000000021e+00,1.097037999999999958e+00,1.107011100000000026e+00,1.146903400000000017e+00,1.156876400000000027e+00,1.121970700000000098e+00,1.136930299999999949e+00,1.151889900000000022e+00,1.151889900000000022e+00,1.186628900000000097e+00,1.206826900000000036e+00,1.196728000000000014e+00,1.191678400000000027e+00,1.186628900000000097e+00,1.191678400000000027e+00,1.216925899999999894e+00
1.005000000000000000e+03,1.600000000000000000e+01,1.032143999999999950e+00,1.111997600000000030e+00,1.072105300000000039e+00,1.057145699999999966e+00,1.102024600000000021e+00,1.097037999999999958e+00,1.107011100000000026e+00,1.146903400000000017e+00,1.156876400000000027e+00,1.121970700000000098e+00,1.136930299999999949e+00,1.151889900000000022e+00,1.151889900000000022e+00,1.186628900000000097e+00,1.206826900000000036e+00,1.196728000000000014e+00,1.191678400000000027e+00,1.186628900000000097e+00,1.191678400000000027e+00,1.216925899999999894e+00,1.196728000000000014e+00
1.007000000000000000e+03,0.000000000000000000e+00,1.310777499999999929e+00,1.305175900000000055e+00,1.254761299999999968e+00,1.254761299999999968e+00,1.265964599999999995e+00,1.253637799999999913e+00,1.248041200000000073e+00,1.264830899999999980e+00,1.270427600000000101e+00,1.287217400000000067e+00,1.304007200000000033e+00,1.343183400000000027e+00,1.304007200000000033e+00,1.320796999999999999e+00,1.326393600000000061e+00,1.320796999999999999e+00,1.309603800000000096e+00,1.310043700000000033e+00,1.287649800000000067e+00,1.287649800000000067e+00,1.259657400000000038e+00
1.007000000000000000e+03,1.000000000000000000e+00,1.305175900000000055e+00,1.254761299999999968e+00,1.254761299999999968e+00,1.265964599999999995e+00,1.253637799999999913e+00,1.248041200000000073e+00,1.264830899999999980e+00,1.270427600000000101e+00,1.287217400000000067e+00,1.304007200000000033e+00,1.343183400000000027e+00,1.304007200000000033e+00,1.320796999999999999e+00,1.326393600000000061e+00,1.320796999999999999e+00,1.309603800000000096e+00,1.310043700000000033e+00,1.287649800000000067e+00,1.287649800000000067e+00,1.259657400000000038e+00,1.259657400000000038e+00
1.007000000000000000e+03,2.000000000000000000e+00,1.254761299999999968e+00,1.254761299999999968e+00,1.265964599999999995e+00,1.253637799999999913e+00,1.248041200000000073e+00,1.264830899999999980e+00,1.270427600000000101e+00,1.287217400000000067e+00,1.304007200000000033e+00,1.343183400000000027e+00,1.304007200000000033e+00,1.320796999999999999e+00,1.326393600000000061e+00,1.320796999999999999e+00,1.309603800000000096e+00,1.310043700000000033e+00,1.287649800000000067e+00,1.287649800000000067e+00,1.259657400000000038e+00,1.259657400000000038e+00,1.237263400000000013e+00
1.007000000000000000e+03,3.000000000000000000e+00,1.254761299999999968e+00,1.265964599999999995e+00,1.253637799999999913e+00,1.248041200000000073e+00,1.264830899999999980e+00,1.270427600000000101e+00,1.287217400000000067e+00,1.304007200000000033e+00,1.343183400000000027e+00,1.304007200000000033e+00,1.320796999999999999e+00,1.326393600000000061e+00,1.320796999999999999e+00,1.309603800000000096e+00,1.310043700000000033e+00,1.287649800000000067e+00,1.287649800000000067e+00,1.259657400000000038e+00,1.259657400000000038e+00,1.237263400000000013e+00,1.237263400000000013e+00
1.007000000000000000e+03,4.000000000000000000e+00,1.265964599999999995e+00,1.253637799999999913e+00,1.248041200000000073e+00,1.264830899999999980e+00,1.270427600000000101e+00,1.287217400000000067e+00,1.304007200000000033e+00,1.343183400000000027e+00,1.304007200000000033e+00,1.320796999999999999e+00,1.326393600000000061e+00,1.320796999999999999e+00,1.309603800000000096e+00,1.310043700000000033e+00,1.287649800000000067e+00,1.287649800000000067e+00,1.259657400000000038e+00,1.259657400000000038e+00,1.237263400000000013e+00,1.237263400000000013e+00,1.209271100000000043e+00
1.007000000000000000e+03,5.000000000000000000e+00,1.253637799999999913e+00,1.248041200000000073e+00,1.264830899999999980e+00,1.270427600000000101e+00,1.287217400000000067e+00,1.304007200000000033e+00,1.343183400000000027e+00,1.304007200000000033e+00,1.320796999999999999e+00,1.326393600000000061e+00,1.320796999999999999e+00,1.309603800000000096e+00,1.310043700000000033e+00,1.287649800000000067e+00,1.287649800000000067e+00,1.259657400000000038e+00,1.259657400000000038e+00,1.237263400000000013e+00,1.237263400000000013e+00,1.209271100000000043e+00,1.186877100000000018e+00
1.007000000000000000e+03,6.000000000000000000e+00,1.248041200000000073e+00,1.264830899999999980e+00,1.270427600000000101e+00,1.287217400000000067e+00,1.304007200000000033e+00,1.343183400000000027e+00,1.304007200000000033e+00,1.320796999999999999e+00,1.326393600000000061e+00,1.320796999999999999e+00,1.309603800000000096e+00,1.310043700000000033e+00,1.287649800000000067e+00,1.287649800000000067e+00,1.259657400000000038e+00,1.259657400000000038e+00,1.237263400000000013e+00,1.237263400000000013e+00,1.209271100000000043e+00,1.186877100000000018e+00,1.186877100000000018e+00
1.007000000000000000e+03,7.000000000000000000e+00,1.264830899999999980e+00,1.270427600000000101e+00,1.287217400000000067e+00,1.304007200000000033e+00,1.343183400000000027e+00,1.304007200000000033e+00,1.320796999999999999e+00,1.326393600000000061e+00,1.320796999999999999e+00,1.309603800000000096e+00,1.310043700000000033e+00,1.287649800000000067e+00,1.287649800000000067e+00,1.259657400000000038e+00,1.259657400000000038e+00,1.237263400000000013e+00,1.237263400000000013e+00,1.209271100000000043e+00,1.186877100000000018e+00,1.186877100000000018e+00,1.231665000000000010e+00
1.007000000000000000e+03,8.000000000000000000e+00,1.270427600000000101e+00,1.287217400000000067e+00,1.304007200000000033e+00,1.343183400000000027e+00,1.304007200000000033e+00,1.320796999999999999e+00,1.326393600000000061e+00,1.320796999999999999e+00,1.309603800000000096e+00,1.310043700000000033e+00,1.287649800000000067e+00,1.287649800000000067e+00,1.259657400000000038e+00,1.259657400000000038e+00,1.237263400000000013e+00,1.237263400000000013e+00,1.209271100000000043e+00,1.186877100000000018e+00,1.186877100000000018e+00,1.231665000000000010e+00,1.209271100000000043e+00
1.007000000000000000e+03,9.000000000000000000e+00,1.287217400000000067e+00,1.304007200000000033e+00,1.343183400000000027e+00,1.304007200000000033e+00,1.320796999999999999e+00,1.326393600000000061e+00,1.320796999999999999e+00,1.309603800000000096e+00,1.310043700000000033e+00,1.287649800000000067e+00,1.287649800000000067e+00,1.259657400000000038e+00,1.259657400000000038e+00,1.237263400000000013e+00,1.237263400000000013e+00,1.209271100000000043e+00,1.186877100000000018e+00,1.186877100000000018e+00,1.231665000000000010e+00,1.209271100000000043e+00,1.214165200000000056e+00
1.007000000000000000e+03,1.000000000000000000e+01,1.304007200000000033e+00,1.343183400000000027e+00,1.304007200000000033e+00,1.320796999999999999e+00,1.326393600000000061e+00,1.320796999999999999e+00,1.309603800000000096e+00,1.310043700000000033e+00,1.287649800000000067e+00,1.287649800000000067e+00,1.259657400000000038e+00,1.259657400000000038e+00,1.237263400000000013e+00,1.237263400000000013e+00,1.209271100000000043e+00,1.186877100000000018e+00,1.186877100000000018e+00,1.231665000000000010e+00,1.209271100000000043e+00,1.214165200000000056e+00,1.236649799999999910e+00
1.007000000000000000e+03,1.100000000000000000e+01,1.343183400000000027e+00,1.304007200000000033e+00,1.320796999999999999e+00,1.326393600000000061e+00,1.320796999999999999e+00,1.309603800000000096e+00,1.310043700000000033e+00,1.287649800000000067e+00,1.287649800000000067e+00,1.259657400000000038e+00,1.259657400000000038e+00,1.237263400000000013e+00,1.237263400000000013e+00,1.209271100000000043e+00,1.186877100000000018e+00,1.186877100000000018e+00,1.231665000000000010e+00,1.209271100000000043e+00,1.214165200000000056e+00,1.236649799999999910e+00,1.264755499999999921e+00
1.007000000000000000e+03,1.200000000000000000e+01,1.304007200000000033e+00,1.320796999999999999e+00,1.326393600000000061e+00,1.320796999999999999e+00,1.309603800000000096e+00,1.310043700000000033e+00,1.287649800000000067e+00,1.287649800000000067e+00,1.259657400000000038e+00,1.259657400000000038e+00,1.237263400000000013e+00,1.237263400000000013e+00,1.209271100000000043e+00,1.186877100000000018e+00,1.186877100000000018e+00,1.231665000000000010e+00,1.209271100000000043e+00,1.214165200000000056e+00,1.236649799999999910e+00,1.264755499999999921e+00,1.253513199999999994e+00
1.007000000000000000e+03,1.300000000000000000e+01,1.320796999999999999e+00,1.326393600000000061e+00,1.320796999999999999e+00,1.309603800000000096e+00,1.310043700000000033e+00,1.287649800000000067e+00,1.287649800000000067e+00,1.259657400000000038e+00,1.259657400000000038e+00,1.237263400000000013e+00,1.237263400000000013e+00,1.209271100000000043e+00,1.186877100000000018e+00,1.186877100000000018e+00,1.231665000000000010e+00,1.209271100000000043e+00,1.214165200000000056e+00,1.236649799999999910e+00,1.264755499999999921e+00,1.253513199999999994e+00,1.247892000000000001e+00
1.007000000000000000e+03,1.400000000000000000e+01,1.326393600000000061e+00,1.320796999999999999e+00,1.309603800000000096e+00,1.310043700000000033e+00,1.287649800000000067e+00,1.287649800000000067e+00,1.259657400000000038e+00,1.259657400000000038e+00,1.237263400000000013e+00,1.237263400000000013e+00,1.209271100000000043e+00,1.186877100000000018e+00,1.186877100000000018e+00,1.231665000000000010e+00,1.209271100000000043e+00,1.214165200000000056e+00,1.236649799999999910e+00,1.264755499999999921e+00,1.253513199999999994e+00,1.247892000000000001e+00,1.275997800000000071e+00
1.007000000000000000e+03,1.500000000000000000e+01,1.320796999999999999e+00,1.309603800000000096e+00,1.310043700000000033e+00,1.287649800000000067e+00,1.287649800000000067e+00,1.259657400000000038e+00,1.259657400000000038e+00,1.237263400000000013e+00,1.237263400000000013e+00,1.209271100000000043e+00,1.186877100000000018e+00,1.186877100000000018e+00,1.231665000000000010e+00,1.209271100000000043e+00,1.214165200000000056e+00,1.236649799999999910e+00,1.264755499999999921e+00,1.253513199999999994e+00,1.247892000000000001e+00,1.275997800000000071e+00,1.326587900000000042e+00
1.007000000000000000e+03,1.600000000000000000e+01,1.309603800000000096e+00,1.310043700000000033e+00,1.287649800000000067e+00,1.287649800000000067e+00,1.259657400000000038e+00,1.259657400000000038e+00,1.237263400000000013e+00,1.237263400000000013e+00,1.209271100000000043e+00,1.186877100000000018e+00,1.186877100000000018e+00,1.231665000000000010e+00,1.209271100000000043e+00,1.214165200000000056e+00,1.236649799999999910e+00,1.264755499999999921e+00,1.253513199999999994e+00,1.247892000000000001e+00,1.275997800000000071e+00,1.326587900000000042e+00,1.292861100000000096e+00
1.009000000000000000e+03,0.000000000000000000e+00,1.544147600000000065e+00,1.575892199999999965e+00,1.546415099999999931e+00,1.573624700000000098e+00,1.555485000000000007e+00,1.573216799999999971e+00,1.536998899999999946e+00,1.541526100000000010e+00,1.577744100000000094e+00,1.575480500000000061e+00,1.570953199999999939e+00,1.602643999999999957e+00,1.604907499999999931e+00,1.647916299999999890e+00,1.641125399999999956e+00,1.641125399999999956e+00,1.613962099999999955e+00,1.612029300000000109e+00,1.688792599999999977e+00,1.700081200000000070e+00,1.702339100000000105e+00
1.009000000000000000e+03,1.000000000000000000e+00,1.575892199999999965e+00,1.546415099999999931e+00,1.573624700000000098e+00,1.555485000000000007e+00,1.573216799999999971e+00,1.536998899999999946e+00,1.541526100000000010e+00,1.577744100000000094e+00,1.575480500000000061e+00,1.570953199999999939e+00,1.602643999999999957e+00,1.604907499999999931e+00,1.647916299999999890e+00,1.641125399999999956e+00,1.641125399999999956e+00,1.613962099999999955e+00,1.612029300000000109e+00,1.688792599999999977e+00,1.700081200000000070e+00,1.702339100000000105e+00,1.720400900000000011e+00
1.009000000000000000e+03,2.000000000000000000e+00,1.546415099999999931e+00,1.573624700000000098e+00,1.555485000000000007e+00,1.573216799999999971e+00,1.536998899999999946e+00,1.541526100000000010e+00,1.577744100000000094e+00,1.575480500000000061e+00,1.570953199999999939e+00,1.602643999999999957e+00,1.604907499999999931e+00,1.647916299999999890e+00,1.641125399999999956e+00,1.641125399999999956e+00,1.613962099999999955e+00,1.612029300000000109e+00,1.688792599999999977e+00,1.700081200000000070e+00,1.702339100000000105e+00,1.720400900000000011e+00,1.713627699999999976e+00
1.009000000000000000e+03,3.000000000000000000e+00,1.573624700000000098e+00,1.555485000000000007e+00,1.573216799999999971e+00,1.536998899999999946e+00,1.541526100000000010e+00,1.577744100000000094e+00,1.575480500000000061e+00,1.570953199999999939e+00,1.602643999999999957e+00,1.604907499999999931e+00,1.647916299999999890e+00,1.641125399999999956e+00,1.641125399999999956e+00,1.613962099999999955e+00,1.612029300000000109e+00,1.688792599999999977e+00,1.700081200000000070e+00,1.702339100000000105e+00,1.720400900000000011e+00,1.713627699999999976e+00,1.715885499999999952e+00
1.009000000000000000e+03,4.000000000000000000e+00,1.555485000000000007e+00,1.573216799999999971e+00,1.536998899999999946e+00,1.541526100000000010e+00,1.577744100000000094e+00,1.575480500000000061e+00,1.570953199999999939e+00,1.602643999999999957e+00,1.604907499999999931e+00,1.647916299999999890e+00,1.641125399999999956e+00,1.641125399999999956e+00,1.613962099999999955e+00,1.612029300000000109e+00,1.688792599999999977e+00,1.700081200000000070e+00,1.702339100000000105e+00,1.720400900000000011e+00,1.713627699999999976e+00,1.715885499999999952e+00,1.711370000000000058e+00
1.009000000000000000e+03,5.000000000000000000e+00,1.573216799999999971e+00,1.536998899999999946e+00,1.541526100000000010e+00,1.577744100000000094e+00,1.575480500000000061e+00,1.570953199999999939e+00,1.602643999999999957e+00,1.604907499999999931e+00,1.647916299999999890e+00,1.641125399999999956e+00,1.641125399999999956e+00,1.613962099999999955e+00,1.612029300000000109e+00,1.688792599999999977e+00,1.700081200000000070e+00,1.702339100000000105e+00,1.720400900000000011e+00,1.713627699999999976e+00,1.715885499999999952e+00,1.711370000000000058e+00,1.729432000000000080e+00
1.009000000000000000e+03,6.000000000000000000e+00,1.536998899999999946e+00,1.541526100000000010e+00,1.577744100000000094e+00,1.575480500000000061e+00,1.570953199999999939e+00,1.602643999999999957e+00,1.604907499999999931e+00,1.647916299999999890e+00,1.641125399999999956e+00,1.641125399999999956e+00,1.613962099999999955e+00,1.612029300000000109e+00,1.688792599999999977e+00,1.700081200000000070e+00,1.702339100000000105e+00,1.720400900000000011e+00,1.713627699999999976e+00,1.715885499999999952e+00,1.711370000000000058e+00,1.729432000000000080e+00,1.731689699999999998e+00
1.009000000000000000e+03,7.000000000000000000e+00,1.541526100000000010e+00,1.577744100000000094e+00,1.575480500000000061e+00,1.570953199999999939e+00,1.602643999999999957e+00,1.604907499999999931e+00,1.647916299999999890e+00,1.641125399999999956e+00,1.641125399999999956e+00,1.613962099999999955e+00,1.612029300000000109e+00,1.688792599999999977e+00,1.700081200000000070e+00,1.702339100000000105e+00,1.720400900000000011e+00,1.713627699999999976e+00,1.715885499999999952e+00,1.711370000000000058e+00,1.729432000000000080e+00,1.731689699999999998e+00,1.733947399999999917e+00
1.009000000000000000e+03,8.000000000000000000e+00,1.577744100000000094e+00,1.575480500000000061e+00,1.570953199999999939e+00,1.602643999999999957e+00,1.604907499999999931e+00,1.647916299999999890e+00,1.641125399999999956e+00,1.641125399999999956e+00,1.613962099999999955e+00,1.612029300000000109e+00,1.688792599999999977e+00,1.700081200000000070e+00,1.702339100000000105e+00,1.720400900000000011e+00,1.713627699999999976e+00,1.715885499999999952e+00,1.711370000000000058e+00,1.729432000000000080e+00,1.731689699999999998e+00,1.733947399999999917e+00,1.752009399999999939e+00
1.009000000000000000e+03,9.000000000000000000e+00,1.575480500000000061e+00,1.570953199999999939e+00,1.602643999999999957e+00,1.604907499999999931e+00,1.647916299999999890e+00,1.641125399999999956e+00,1.641125399999999956e+00,1.613962099999999955e+00,1.612029300000000109e+00,1.688792599999999977e+00,1.700081200000000070e+00,1.702339100000000105e+00,1.720400900000000011e+00,1.713627699999999976e+00,1.715885499999999952e+00,1.711370000000000058e+00,1.729432000000000080e+00,1.731689699999999998e+00,1.733947399999999917e+00,1.752009399999999939e+00,1.752923400000000020e+00
